beta0,gammaR,omega1,rel_2inf,gamma_mod,mu,beta1,ST_S,ST_I1,ST_R1,ST_R2,ST_I2,steady,mapi
405.7555555555556,40.55555555555556,0.37,0,1,0.02,0,0.10000000000001795,3.4575959007437836e-4,0.2114211620679205,0.48801509215631345,0.0016873589821404197,TRUE,7.127894950091946
405.7555555555556,40.55555555555556,0.38,0,1,0.02,0,0.10000000000002006,3.457709898129143e-4,0.20751512123886792,0.49193065461034846,0.0017009534936389336,TRUE,7.127659950218801
405.7555555555556,40.55555555555556,0.39,0,1,0.02,0,0.10000000000001351,3.456500663538733e-4,0.2036250690573239,0.49556353868219144,0.0017129157002804434,TRUE,7.13015351634231
405.7555555555556,40.55555555555556,0.4,0,1,0.02,0,0.10000000000002597,3.457756809851705e-4,0.2001049118964963,0.4993247864206392,0.0017265436805730646,TRUE,7.127563248563802
405.7555555555556,40.55555555555556,0.41000000000000003,0,1,0.02,0,0.10000000000007665,3.457301763660587e-4,0.19655064573544187,0.5027750778434867,0.001738245163349455,TRUE,7.128501370466352
405.7555555555556,40.55555555555556,0.42,0,1,0.02,0,0.09999999999999998,3.462974545103215e-4,0.19367762196516541,0.506781688703969,0.0017549720879062672,TRUE,7.116824001845403
405.7555555555556,40.55555555555556,0.43,0,1,0.02,0,0.10000000158843943,3.4635388496749857e-4,0.1904454506538348,0.5101164525538402,0.0017668079647501654,TRUE,7.1156644778743905
405.7555555555556,40.55555555555556,0.44,0,1,0.02,0,0.09999999995447259,3.5246895241704387e-4,0.19272035116578795,0.5201749028706336,0.0018334550306697438,TRUE,6.992213127245781
405.7555555555556,40.55555555555556,0.45,0,1,0.02,0,0.10000000000000597,3.456495407920957e-4,0.18358597584225847,0.5155325459971742,0.0017819358778729817,TRUE,7.1301643577747855
405.7555555555556,40.55555555555556,0.46,0,1,0.02,0,0.10000000000007916,3.4588089514898067e-4,0.1808226347930949,0.5187526916942478,0.0017942664536350413,TRUE,7.125395101615764
405.7555555555556,40.55555555555556,0.47000000000000003,0,1,0.02,0,0.10000000000001896,3.4573558586547436e-4,0.17782809463949917,0.5214440258078993,0.0018028175575871056,TRUE,7.1283898354506485
405.7555555555556,40.55555555555556,0.48,0,1,0.02,0,0.10000000000000056,3.459263555587033e-4,0.17520816016980287,0.5244394421305163,0.0018141742492744836,TRUE,7.124458707566713
405.7555555555556,40.55555555555556,0.49,0,1,0.02,0,0.10000000000001855,3.4574772840649325e-4,0.17236423613815524,0.5269135326718006,0.0018217915698788012,TRUE,7.1281394888572684
405.7555555555556,40.55555555555556,0.5,0,1,0.02,0,0.10000000000000303,3.456552145280462e-4,0.16967618952026053,0.5294058543312099,0.0018299189415125546,TRUE,7.130047320136846
405.7555555555556,40.55555555555556,0.51,0,1,0.02,0,0.09999999999999626,3.4564360191424357e-4,0.16713322973556677,0.531916649391068,0.001838535866136864,TRUE,7.130286868866998
405.7555555555556,40.55555555555556,0.52,0,1,0.02,0,0.10000000000000402,3.459621612413955e-4,0.1649273494160011,0.5347569763086472,0.001850056792626454,TRUE,7.123721354941439
405.7555555555556,40.55555555555556,0.53,0,1,0.02,0,0.09999999999998904,3.4535642831301646e-4,0.1620615455294421,0.5363920806847902,0.0018524645316068148,TRUE,7.136215903308073
405.7555555555556,40.55555555555556,0.54,0,1,0.02,0,0.10000000000013558,3.4564603604258555e-4,0.15996913750285482,0.5390609704849394,0.0018632428763255915,TRUE,7.130236655551801
405.7555555555556,40.55555555555556,0.55,0,1,0.02,0,0.1000000000000047,3.4575352381552407e-4,0.15779727394389984,0.5414419835002113,0.0018720547373686025,TRUE,7.128020009282597
405.7555555555556,40.55555555555556,0.56,0,1,0.02,0,0.09999999999999944,3.456457034232239e-4,0.1555234210669094,0.5434907030554567,0.0018785522636158656,TRUE,7.130243517071389
405.7555555555556,40.55555555555556,0.5700000000000001,0,1,0.02,0,0.09999999999996917,3.456436840497331e-4,0.15339056832460213,0.54561213932172,0.0018858738989739289,TRUE,7.130285174493196
405.7555555555556,40.55555555555556,0.58,0,1,0.02,0,0.1000000000007931,3.4845702836523143e-4,0.15339590773948833,0.5512765490093388,0.0019209618806573087,TRUE,7.072717251820917
405.7555555555556,40.55555555555556,0.59,0,1,0.02,0,0.1000000000000322,3.4579106992537796e-4,0.1494058416169236,0.5498801692113316,0.0019014365204223225,TRUE,7.127246046489495
405.7555555555556,40.55555555555556,0.6,0,1,0.02,0,0.09999999999997396,3.4566246078470873e-4,0.14734676005579583,0.5516729701712446,0.0019069263641778686,TRUE,7.129897850180576
405.7555555555556,40.55555555555556,0.61,0,1,0.02,0,0.1000000000000193,3.4577666473529107e-4,0.14551368095860973,0.5537298871303702,0.0019146687353614675,TRUE,7.127542970326662
405.7555555555556,40.55555555555556,0.62,0,1,0.02,0,0.10000000000001952,3.4577817892636286e-4,0.14364858415488238,0.5555916085660987,0.0019211145463671232,TRUE,7.127511758230042
405.7555555555556,40.55555555555556,0.63,0,1,0.02,0,0.10000000000076892,3.4566297179138835e-4,0.1417495603283506,0.5572519189277246,0.0019262135430602324,TRUE,7.129887309782201
405.7555555555556,40.55555555555556,0.64,0,1,0.02,0,0.10000000009684207,3.581360577370314e-4,0.14865584912826083,0.5755034050133443,0.0020610851582115812,TRUE,6.8815691209921654
405.7555555555556,40.55555555555556,0.65,0,1,0.02,0,0.09999999999905715,3.4565403302704847e-4,0.1382422089206149,0.5607291750434847,0.0019381830074970895,TRUE,7.130071691783689
405.7555555555556,40.55555555555556,0.66,0,1,0.02,0,0.10000000000000137,3.4578932241810734e-4,0.1366466853399112,0.5625918359548343,0.0019453824975277987,TRUE,7.127282065283247
405.7555555555556,40.55555555555556,0.67,0,1,0.02,0,0.10000000000001777,3.456631913625035e-4,0.13491595395093692,0.5640624279001355,0.0019497561895561776,TRUE,7.129882780756992
405.7555555555556,40.55555555555556,0.68,0,1,0.02,0,0.09999999999997652,3.453579066587334e-4,0.13310845031594626,0.5652485077726218,0.0019521304138630793,TRUE,7.136185355884626
405.7555555555556,40.55555555555556,0.6900000000000001,0,1,0.02,0,0.09999999999999769,3.4545107137981735e-4,0.1316023057098293,0.5669372094794919,0.0019584906641977426,TRUE,7.134260797608894
405.7555555555556,40.55555555555556,0.7000000000000001,0,1,0.02,0,0.10000000000001877,3.4566146599898477e-4,0.13020684481405248,0.5687518386294721,0.001965955943302551,TRUE,7.12991836944955
405.7555555555556,40.55555555555556,0.71,0,1,0.02,0,0.09999999999998495,3.4565407798904245e-4,0.12870499290226273,0.5702336294479345,0.001971035794251684,TRUE,7.130070764318165
405.7555555555556,40.55555555555556,0.72,0,1,0.02,0,0.09999999999997765,3.4566187120351236e-4,0.12724685159505403,0.5717024520629982,0.0019761573935172046,TRUE,7.129910011353257
405.7555555555556,40.55555555555556,0.73,0,1,0.02,0,0.10000000000001659,3.458459159893476e-4,0.12593156073410333,0.573384076831637,0.0019830254126550306,TRUE,7.126115770333205
405.7555555555556,40.55555555555556,0.74,0,1,0.02,0,0.1000000000783968,3.432221942720572e-4,0.12291416660257588,0.5711040161682204,0.001960155612744587,TRUE,7.180590524642737
405.7555555555556,40.55555555555556,0.75,0,1,0.02,0,0.10000000000000116,3.4620199674249705e-4,0.12338117785212789,0.5766431875352759,0.0019963502293266705,TRUE,7.118786313269392
405.7555555555556,40.55555555555556,0.76,0,1,0.02,0,0.0999999999999984,3.4541716190520543e-4,0.12156438793117141,0.5768722413194883,0.0019926157237847215,TRUE,7.1349611653441185
405.7555555555556,40.55555555555556,0.77,0,1,0.02,0,0.10000000000001705,3.4582970071219673e-4,0.12050411669765666,0.5787601408391664,0.0020015244629051714,TRUE,7.126449899940891
405.7555555555556,40.55555555555556,0.78,0,1,0.02,0,0.09999999999998561,3.4573522506272996e-4,0.11916571267775915,0.5799035628114124,0.0020049308880327947,TRUE,7.128397274503512
405.7555555555556,40.55555555555556,0.79,0,1,0.02,0,0.10000000000006015,0.00034565681225861493,0.11786485168202084,0.581041939906144,0.0020084110473631133,TRUE,7.130014362896729
405.7555555555556,40.55555555555556,0.8,0,1,0.02,0,0.09999999999998575,3.453734669088869e-4,0.1164716680690373,0.5818593852315631,0.0020095879313089086,TRUE,7.1358638464465285
405.7555555555556,40.55555555555556,0.81,0,1,0.02,0,0.10000000000051447,3.471020658393612e-4,0.11626925728104263,0.5855441625642094,0.0020324358845425386,TRUE,7.10032661452845
405.7555555555556,40.55555555555556,0.8200000000000001,0,1,0.02,0,0.10000000000005453,3.45664818235966e-4,0.11426021698550953,0.584650289632009,0.0020209303609707487,TRUE,7.129849223922525
405.7555555555556,40.55555555555556,0.8300000000000001,0,1,0.02,0,0.0999999999999993,0.00034566495145070065,0.11310580293528923,0.5858009954465674,0.0020249087265081026,TRUE,7.1298464761722284
405.7555555555556,40.55555555555556,0.84,0,1,0.02,0,0.09999999999999032,3.456651479382411e-4,0.1119745196479816,0.5869287776658417,0.0020288082276107415,TRUE,7.129842423330899
405.7555555555556,40.55555555555556,0.85,0,1,0.02,0,0.10000000000002211,3.4573327414033926e-4,0.11090342359778804,0.588133453696561,0.002033373045779334,TRUE,7.128437499008624
405.7555555555556,40.55555555555556,0.86,0,1,0.02,0,0.09999999999999433,0.00034584947504368013,0.10987990150627112,0.589387584576185,0.0020383938672293837,TRUE,7.126042437178071
405.7555555555556,40.55555555555556,0.87,0,1,0.02,0,0.1000000000000176,3.45740408426582e-4,0.10875329336772731,0.5902905507584095,0.0020408729610953253,TRUE,7.128290405083986
405.7555555555556,40.55555555555556,0.88,0,1,0.02,0,0.10000000000000281,3.464008527122672e-4,0.10806512593455406,0.5923070686621329,0.0020517567365203027,TRUE,7.114699680269423
405.7555555555556,40.55555555555556,0.89,0,1,0.02,0,0.09999999999728136,3.4410657287821373e-4,0.1058060472541057,0.5899356072159658,0.002030007199754999,TRUE,7.1621358912817765
405.7555555555556,40.55555555555556,0.9,0,1,0.02,0,0.09999999999999824,3.4557997627919615e-4,0.10558927108851454,0.5931204198491894,0.002049705406221901,TRUE,7.131599644667802
405.7555555555556,40.55555555555556,0.91,0,1,0.02,0,0.1000000000000016,3.4580497868116016e-4,0.10472079091419689,0.5944392597449447,0.0020556005554334387,TRUE,7.126959378769909
405.7555555555556,40.55555555555556,0.92,0,1,0.02,0,0.09999999999966068,3.4426286657372583e-4,0.10294591401420328,0.5931008505483137,0.0020418259897554813,TRUE,7.15888431582913
405.7555555555556,40.55555555555556,0.93,0,1,0.02,0,0.09999999999999747,3.4544847481220555e-4,0.10261412857026662,0.595820359676029,0.002058252345121437,TRUE,7.134314422365904
405.7555555555556,40.55555555555556,0.9400000000000001,0,1,0.02,0,0.10000000000004959,3.458136760037955e-4,0.10186861673277398,0.5972991286458498,0.002065542073506252,TRUE,7.126780133501639
405.7555555555556,40.55555555555556,0.9500000000000001,0,1,0.02,0,0.09999999999986645,3.4581167804681944e-4,0.10094966721384585,0.5982108857233911,0.0020686831021637974,TRUE,7.1268213090922545
405.7555555555556,40.55555555555556,0.96,0,1,0.02,0,0.09999999999999949,3.4581547358162354e-4,0.1000500586000364,0.5991150414226836,0.0020718325177946006,TRUE,7.12674308790093
405.7555555555556,40.55555555555556,0.97,0,1,0.02,0,0.09999999999792446,3.4435395149481397e-4,0.09843283123469147,0.5977819734499782,0.0020584858465903934,TRUE,7.15699072230376
405.7555555555556,40.55555555555556,0.98,0,1,0.02,0,0.10000000000000303,3.4566767594529005e-4,0.0982209423477657,0.6006400708564583,0.002076218573725646,TRUE,7.129790279919298
405.7555555555556,40.55555555555556,0.99,0,1,0.02,0,0.10000000000007547,3.4582224107181244e-4,0.09744285976713965,0.6017268903223576,0.002080905417238592,TRUE,7.126603622712757
405.7555555555556,40.55555555555556,1,0,1,0.02,0,0.09999999999991441,3.466136360581918e-4,0.09699024857583785,0.603772422550399,0.002092757547301232,TRUE,7.11033202289612
405.7555555555556,40.55555555555556,1.01,0,1,0.02,0,0.09999999994534285,3.3614911798096966e-4,0.09113091748718388,0.5885264674616162,0.001978326512446149,TRUE,7.331680805351829
405.7555555555556,40.55555555555556,1.02,0,1,0.02,0,0.10000000000000611,3.4641691844079585e-4,0.09525158493520607,0.6051087450574519,0.0020961990678428468,TRUE,7.114369722846614
405.7555555555556,40.55555555555556,1.03,0,1,0.02,0,0.09999999999999665,3.455416691784524e-4,0.09403280829922346,0.6045599033757747,0.0020890063813082923,TRUE,7.132390261054827
405.7555555555556,40.55555555555556,1.04,0,1,0.02,0,0.09999999999999985,3.458487753680954e-4,0.09339453145732521,0.6058147268918026,0.002095202813954873,TRUE,7.126056853646377
405.7555555555556,40.55555555555556,1.05,0,1,0.02,0,0.10000000000000787,3.454253171119874e-4,0.09242340736188583,0.6059293412112887,0.0020930333483536578,TRUE,7.134792714796918
405.7555555555556,40.55555555555556,1.06,0,1,0.02,0,0.09999999999999085,3.4573978843661365e-4,0.09181231965713432,0.6071719053671595,0.002099234861062966,TRUE,7.128303187727726
405.7555555555556,40.55555555555556,1.07,0,1,0.02,0,0.10000000000000513,3.4588097458515733e-4,0.09113112228829534,0.6081352077482518,0.002103423983355057,TRUE,7.125393465173793
405.7555555555556,40.55555555555556,1.08,0,1,0.02,0,0.09999999999993621,3.4582551399654185e-4,0.09037056854484363,0.608781402312272,0.0021053214136581254,TRUE,7.126536175875292
405.7555555555556,40.55555555555556,1.09,0,1,0.02,0,0.09999999999999999,3.4646362915114425e-4,0.08993886762192767,0.6104972295217351,0.0021151508572681914,TRUE,7.1134105535847505
405.7555555555556,40.55555555555556,1.1,0,1,0.02,0,0.09999999999977904,3.444166099716741e-4,0.08829870199045953,0.6080075669571773,0.0020940790504771745,TRUE,7.155688676686394
405.7555555555556,40.55555555555556,1.11,0,1,0.02,0,0.09999999999999407,3.457492867196059e-4,0.08820117254292505,0.6107897465575304,0.0021118011920791577,TRUE,7.12810736189805
405.7555555555556,40.55555555555556,1.12,0,1,0.02,0,0.09999999999986728,3.4467407909417235e-4,0.08703275308832942,0.6097879042315173,0.0021017808433339362,TRUE,7.150343427373481
405.7555555555556,40.55555555555556,1.1300000000000001,0,1,0.02,0,0.09999999999999677,3.457523600800892e-4,0.08683479550132668,0.6121576075079302,0.002116549375368491,TRUE,7.12804400081649
405.7555555555556,40.55555555555556,1.1400000000000001,0,1,0.02,0,0.10000000000000045,3.4565742074390085e-4,0.08612495372784401,0.6126737305659721,0.002117752214649774,TRUE,7.130001811426494
405.7555555555556,40.55555555555556,1.1500000000000001,0,1,0.02,0,0.09999999999836544,3.447085723961308e-4,0.08505360235804925,0.6118297509565539,0.0021090295997416133,TRUE,7.149627927456456
405.7555555555556,40.55555555555556,1.16,0,1,0.02,0,0.10000000000081655,3.4477156642352636e-4,0.08443617052941307,0.6125719762757971,0.0021119739980212833,TRUE,7.148321602047425
405.7555555555556,40.55555555555556,1.17,0,1,0.02,0,0.09999999999846146,3.447334571112913e-4,0.08378463152972362,0.613144497832818,0.0021137142242129672,TRUE,7.149111828856776
405.7555555555556,40.55555555555556,1.18,0,1,0.02,0,0.10000000000001766,3.45672273891192e-4,0.08355983191148497,0.6152599404524814,0.002126783026503432,TRUE,7.129695443299541
405.7555555555556,40.55555555555556,1.19,0,1,0.02,0,0.09999999999901958,3.448956408627445e-4,0.08261145137276447,0.6146403968854015,0.0021198679357109906,TRUE,7.145750029986074
405.7555555555556,40.55555555555556,1.2,0,1,0.02,0,0.09999999999999766,3.454584384729951e-4,0.082240652788216,0.6161437712422525,0.0021285206508821052,TRUE,7.134108655532751
405.7555555555556,40.55555555555556,1.21,0,1,0.02,0,0.10000000000000327,3.4645113267614915e-4,0.08205591574666764,0.6183277885528782,0.0021422036270926465,TRUE,7.113667133946969
405.7555555555556,40.55555555555556,1.22,0,1,0.02,0,0.0999999999999981,3.454369501745238e-4,0.08103950392208588,0.6172974936296451,0.002132373635498019,TRUE,7.134552440877774
405.7555555555556,40.55555555555556,1.23,0,1,0.02,0,0.09999999999862988,3.4481316710611754e-4,0.08019912049992357,0.6168782797097746,0.0021270775332340444,TRUE,7.147459178316563
405.7555555555556,40.55555555555556,1.24,0,1,0.02,0,0.10000000000001545,3.45841624310137e-4,0.08004740104674289,0.6191014488530843,0.0021411105068407242,TRUE,7.126204200992657
405.7555555555556,40.55555555555556,1.25,0,1,0.02,0,0.100000000000063,3.4576331115926016e-4,0.07944769134200647,0.6195413208127533,0.002142146584838366,TRUE,7.127818240096171
405.7555555555556,40.55555555555556,1.26,0,1,0.02,0,0.10000000000005833,3.458669766883652e-4,0.07893005558342285,0.6202660184868533,0.0021452953255610367,TRUE,7.125681843449406
405.7555555555556,40.55555555555556,1.27,0,1,0.02,0,0.10000000000001354,3.454395309461041e-4,0.0782062217345186,0.6201262215728959,0.002142161111075158,TRUE,7.134499138784273
405.7555555555556,40.55555555555556,1.28,0,1,0.02,0,0.09999999999991935,3.448771459441373e-4,0.07743868889792448,0.6197581195963999,0.0021374041146194644,TRUE,7.1461332390990755
405.7555555555556,40.55555555555556,1.29,0,1,0.02,0,0.09999999999977334,3.4485458321549875e-4,0.07689546909694367,0.620254016907402,0.002138974404874814,TRUE,7.146600787662837
405.7555555555556,40.55555555555556,1.3,0,1,0.02,0,0.09999999999999373,3.4567224427620017e-4,0.07669050738816802,0.6221055417617085,0.0021504461879743105,TRUE,7.129696054126345
405.7555555555556,40.55555555555556,1.31,0,1,0.02,0,0.10000000000001212,3.4591073102282983e-4,0.07626210795855494,0.6230129169689483,0.0021550685354536163,TRUE,7.124780514179437
405.7555555555556,40.55555555555556,1.32,0,1,0.02,0,0.10000000000021188,3.476110662534842e-4,0.07640993260217065,0.6262910060124431,0.002177056843834672,TRUE,7.089929738427365
405.7555555555556,40.55555555555556,1.33,0,1,0.02,0,0.09999999999980867,3.4491305373815886e-4,0.0748528609147424,0.6224074003497497,0.002146764371232031,TRUE,7.1453892780410095
405.7555555555556,40.55555555555556,1.34,0,1,0.02,0,0.10000000000000046,3.454673616248721e-4,0.07456634095234306,0.6238096391960003,0.0021550587020920564,TRUE,7.133924387083364
405.7555555555556,40.55555555555556,1.35,0,1,0.02,0,0.09999999998864054,3.4378744889098956e-4,0.0734326632308704,0.6215550576383906,0.0021368282706616484,TRUE,7.168784212417525
405.7555555555556,40.55555555555556,1.36,0,1,0.02,0,0.09999999999999226,3.454424189753418e-4,0.07357550480186272,0.6247468153865929,0.0021581405115428365,TRUE,7.1344394916738505
405.7555555555556,40.55555555555556,1.37,0,1,0.02,0,0.10000000000094965,3.4787614322447037e-4,0.07401407874264734,0.6292125535432216,0.002188880363818018,TRUE,7.084527306739618
405.7555555555556,40.55555555555556,1.3800000000000001,0,1,0.02,0,0.10000000000001559,3.4566902916142897e-4,0.07270462057379688,0.6260712209145705,0.0021641343111942998,TRUE,7.129762368401458
405.7555555555556,40.55555555555556,1.3900000000000001,0,1,0.02,0,0.10000000000001351,3.458765851471865e-4,0.07231277581962615,0.6268798467884557,0.002168230607047487,TRUE,7.125483891857691
405.7555555555556,40.55555555555556,1.4000000000000001,0,1,0.02,0,0.09999999999999819,3.456688311715844e-4,0.07177226052548381,0.6269999703258017,0.002167343468871384,TRUE,7.129766452138306
405.7555555555556,40.55555555555556,1.41,0,1,0.02,0,0.1000000000001659,3.466297844275136e-4,0.07166891816375869,0.6290388199088921,0.0021804359053466766,TRUE,7.110000775344223
405.7555555555556,40.55555555555556,1.42,0,1,0.02,0,0.10000000000014396,3.4587984449365486e-4,0.07094075711953245,0.6282537023970987,0.00217300292884644,TRUE,7.125416745936564
405.7555555555556,40.55555555555556,1.43,0,1,0.02,0,0.0999999999999769,3.456597298961104e-4,0.07041450768956556,0.628334711200859,0.002171900065580139,TRUE,7.129954180019034
405.7555555555556,40.55555555555556,1.44,0,1,0.02,0,0.0999999999999948,3.456688914598758e-4,0.06997764490636502,0.6287885253398805,0.0021735263251692646,TRUE,7.129765208632026
405.7555555555556,40.55555555555556,1.45,0,1,0.02,0,0.10000000000000031,3.458783055226322e-4,0.06961815419113546,0.6295686461975213,0.002177541365569758,TRUE,7.125448450179707
405.7555555555556,40.55555555555556,1.46,0,1,0.02,0,0.10000000000000517,3.45579635999815e-4,0.06908170017515038,0.6295015768997436,0.0021754292580632075,TRUE,7.1316066668880405
405.7555555555556,40.55555555555556,1.47,0,1,0.02,0,0.09999999999999301,3.4543946742075993e-4,0.06860806284959198,0.6296912107886722,0.0021752019649437016,TRUE,7.13450045079855
405.7555555555556,40.55555555555556,1.48,0,1,0.02,0,0.09999999999996226,3.45058967328352e-4,0.06805547177407642,0.6294753729757275,0.002172061221575841,TRUE,7.142367738241713
405.7555555555556,40.55555555555556,1.49,0,1,0.02,0,0.10000000001297275,3.4880693697527396e-4,0.0689617877349622,0.6361223289950934,0.002218838803622356,TRUE,7.065622196073834
405.7555555555556,40.55555555555556,1.5,0,1,0.02,0,0.10000000000002936,3.4500226868569063e-4,0.0672155090141451,0.6301982265308642,0.0021741981787485654,TRUE,7.143541535033512
