beta0,gammaR,omega1,rel_2inf,gamma_mod,mu,beta1,ST_S,ST_I1,ST_R1,ST_R2,ST_I2,steady,mapi
81.15111111111112,40.55555555555556,0.62,0.13,1,0.02,0,0.9655785148973552,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.63,0.13,1,0.02,0,0.801213964153337,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.64,0.13,1,0.02,0,0.10053195546238063,8.66728303555773e-11,0,1.7874292697084857e-7,0,TRUE,142174775.29729894
81.15111111111112,40.55555555555556,0.65,0.13,1,0.02,0,0.8013739364460437,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.66,0.13,1,0.02,0,5.047820144759355e-4,2.7293295804136303e-16,0,5.555829778390418e-13,0,TRUE,45149146767088.52
81.15111111111112,40.55555555555556,0.67,0.13,1,0.02,0,0.31405118939175475,2.4139794685347007e-11,0,4.98836752386273e-8,0,TRUE,510472037.59628725
81.15111111111112,40.55555555555556,0.68,0.13,1,0.02,0,0.5709808582590671,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.6900000000000001,0.13,1,0.02,0,0.8880734822148673,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.7000000000000001,0.13,1,0.02,0,11.896775869621148,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.71,0.13,1,0.02,0,0.5845641229511966,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.72,0.13,1,0.02,0,1.6941676255577256,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.73,0.13,1,0.02,0,0.7238129883654933,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.74,0.13,1,0.02,0,0.2560021158252986,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.75,0.13,1,0.02,0,0.946605067451163,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.76,0.13,1,0.02,0,0.40920185067152876,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.77,0.13,1,0.02,0,0.6711724085328479,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.78,0.13,1,0.02,0,0.5303385915556648,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.79,0.13,1,0.02,0,4.010831636608902,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.8,0.13,1,0.02,0,0.496505360491739,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.81,0.13,1,0.02,0,0.8014549499431758,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.8200000000000001,0.13,1,0.02,0,0.45103357509513353,2.377238118767385e-13,9.059665801896208e-12,4.730414748248295e-10,0,TRUE,51836162658.26377
81.15111111111112,40.55555555555556,0.8300000000000001,0.13,1,0.02,0,0.6814858418373969,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.84,0.13,1,0.02,0,0.522596563914296,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.85,0.13,1,0.02,0,0.5214801548797946,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.86,0.13,1,0.02,0,1.549003807932813,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.87,0.13,1,0.02,0,0.36809867745685465,2.377776537412631e-11,0,4.872416994077997e-8,0,TRUE,518244249.8820349
81.15111111111112,40.55555555555556,0.88,0.13,1,0.02,0,0.9113161177038605,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.89,0.13,1,0.02,0,0.5207589372860736,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.9,0.13,1,0.02,0,2.142432869919046,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.91,0.13,1,0.02,0,0.5732106730705032,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.92,0.13,1,0.02,0,0.5550570344225835,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.93,0.13,1,0.02,0,2.1024558525273935,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.9400000000000001,0.13,1,0.02,0,0.7461288554405521,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.9500000000000001,0.13,1,0.02,0,0.8014266333756253,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.96,0.13,1,0.02,0,1.8095140527652502,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.97,0.13,1,0.02,0,0.8014188695417289,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.98,0.13,1,0.02,0,0.09429642005319955,2.1301042329292297e-10,0,4.3285357583677407e-7,0,TRUE,57850174.60502141
81.15111111111112,40.55555555555556,0.99,0.13,1,0.02,0,0.2379729418421012,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1,0.13,1,0.02,0,0.6787013665147572,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.01,0.13,1,0.02,0,1.9590166748843947,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.02,0.13,1,0.02,0,0.38137370220358546,8.985362776580863e-11,2.665142190025876e-9,1.7955955647797495e-7,0,TRUE,137141821.49999043
81.15111111111112,40.55555555555556,1.03,0.13,1,0.02,0,0.2758583527973568,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.04,0.13,1,0.02,0,1.8374018150266076,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.05,0.13,1,0.02,0,0.6695195873838574,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.06,0.13,1,0.02,0,0.80136681014556,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.07,0.13,1,0.02,0,46837855828308125e127,-46837855828308125e127,-2.075523706710803,11871417416969092e127,-11871417416969092e127,FALSE,-2.5470028520662686e-146
81.15111111111112,40.55555555555556,1.08,0.13,1,0.02,0,0.547400602173904,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.09,0.13,1,0.02,0,0.8278693370480537,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.1,0.13,1,0.02,0,0.7277055786496591,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.11,0.13,1,0.02,0,0.5459450321074397,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.12,0.13,1,0.02,0,0.5276258693453435,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.1300000000000001,0.13,1,0.02,0,0.6569668551287947,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.1400000000000001,0.13,1,0.02,0,0.16855377359439222,1.8832128617413228e-10,3.3393346856030738e-9,3.78627189866925e-7,0,TRUE,65434399.00251568
81.15111111111112,40.55555555555556,1.1500000000000001,0.13,1,0.02,0,0.12554265267604336,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.16,0.13,1,0.02,0,0.3148171492783079,3.437374937665459e-12,0,7.871772072365465e-9,0,TRUE,3584913023.353291
81.15111111111112,40.55555555555556,1.17,0.13,1,0.02,0,0.8013282278904688,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.18,0.13,1,0.02,0,0.5247251532695834,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.19,0.13,1,0.02,0,0.8013154143508774,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.2,0.13,1,0.02,0,1.5578745615319627,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.21,0.13,1,0.02,0,0.5462329627186381,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.22,0.13,1,0.02,0,0.7550877814920575,1.3356796120035983e-11,3.573889587409617e-10,2.672965495097775e-8,0,TRUE,922578294.1839136
81.15111111111112,40.55555555555556,1.23,0.13,1,0.02,0,0.9558829013297937,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.24,0.13,1,0.02,0,0.8939143358030043,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.25,0.13,1,0.02,0,0.8012914719060751,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.26,0.13,1,0.02,0,0.6733733324227872,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.27,0.13,1,0.02,0,0.5934800465645316,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.28,0.13,1,0.02,0,0.34040769041493746,2.2229690927424045e-11,2.9090612315400025e-10,4.4798871903404484e-8,0,TRUE,554334750.7806783
81.15111111111112,40.55555555555556,1.29,0.13,1,0.02,0,0.9042676687782017,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.3,0.13,1,0.02,0,0.6679754099492115,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.31,0.13,1,0.02,0,0.6158732877702989,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.32,0.13,1,0.02,0,0.5353516123809641,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.33,0.13,1,0.02,0,0.7311407883453335,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.34,0.13,1,0.02,0,0.5887463534208145,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.35,0.13,1,0.02,0,0.5726787495801579,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.36,0.13,1,0.02,0,0.5796438227483021,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.37,0.13,1,0.02,0,0.8012468454283943,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.3800000000000001,0.13,1,0.02,0,0.3354345442813737,2.038053477131795e-11,3.461355520160125e-10,4.0989491527877926e-8,0,TRUE,604630365.1230562
81.15111111111112,40.55555555555556,1.3900000000000001,0.13,1,0.02,0,0.5021263933445839,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.4000000000000001,0.13,1,0.02,0,0.8948921898407782,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.41,0.13,1,0.02,0,0.41386829233976624,5.807137683833985e-12,9.918546084914886e-11,1.1678709146017454e-8,0,TRUE,2121990359.2933989
81.15111111111112,40.55555555555556,1.42,0.13,1,0.02,0,0.40162203438043953,7.976999198625853e-12,1.4694273851938032e-10,1.6031398524596417e-8,0,TRUE,1544777663.0475109
81.15111111111112,40.55555555555556,1.43,0.13,1,0.02,0,0.6471793516100822,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.44,0.13,1,0.02,0,0.8012136851451022,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.45,0.13,1,0.02,0,0.214333605640656,2.4387510363344407e-10,6.267964046915979e-9,4.882732342689094e-7,0,TRUE,50528692.747196965
81.15111111111112,40.55555555555556,1.46,0.13,1,0.02,0,0.3634855863898781,1.5005329297063583e-12,0,3.116091277554961e-9,0,TRUE,8212209100.000597
81.15111111111112,40.55555555555556,1.47,0.13,1,0.02,0,0.53685766941964,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.48,0.13,1,0.02,0,0.21040070129089378,1.2216553525565285e-12,0,2.8580026327729114e-9,0,TRUE,10086879375.920319
81.15111111111112,40.55555555555556,1.49,0.13,1,0.02,0,0.5468953334157254,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.5,0.13,1,0.02,0,0.49053582358442194,2.6269305287212266e-12,6.786866607856767e-11,5.259045933716776e-9,0,TRUE,4690908284.576419
81.15111111111112,40.55555555555556,1.51,0.13,1,0.02,0,1.3335999725250602,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.52,0.13,1,0.02,0,0.6457279900048434,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.53,0.13,1,0.02,0,9.91996579034839,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.54,0.13,1,0.02,0,2.2029353034989434,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.55,0.13,1,0.02,0,0.5285466507720575,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.56,0.13,1,0.02,0,0.0022437170248785555,3.633625619064281e-14,1.5605598655849655e-13,7.355605331268577e-11,0,TRUE,339129328996.70636
81.15111111111112,40.55555555555556,1.57,0.13,1,0.02,0,0.801189233659737,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.58,0.13,1,0.02,0,0.4471950728702271,1.5050410294044335e-11,3.5623835364535755e-10,3.016364526189019e-8,0,TRUE,818761079.5608262
81.15111111111112,40.55555555555556,1.59,0.13,1,0.02,0,0.8011858097887706,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.6,0.13,1,0.02,0,0.6047483733963326,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.61,0.13,1,0.02,0,3.2370355443497605,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.62,0.13,1,0.02,0,0.603894582889101,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.6300000000000001,0.13,1,0.02,0,0.8011837724821322,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.6400000000000001,0.13,1,0.02,0,0.8011763359964474,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.6500000000000001,0.13,1,0.02,0,0.19133839158888605,6.607960541699502e-11,1.4311703699103948e-9,1.3257073173047616e-7,0,TRUE,186482502.4668782
81.15111111111112,40.55555555555556,1.6600000000000001,0.13,1,0.02,0,10.01549392596925,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.67,0.13,1,0.02,0,0.6498763270231438,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.68,0.13,1,0.02,0,0.1931154808878584,6.822418178045995e-12,1.698971991543645e-11,1.382346850752243e-8,0,TRUE,1806205638.3231623
81.15111111111112,40.55555555555556,1.69,0.13,1,0.02,0,0.6090016616037034,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.7,0.13,1,0.02,0,0.9142337101775267,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.71,0.13,1,0.02,0,0.5538584026328146,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.72,0.13,1,0.02,0,0.5557886821799112,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.73,0.13,1,0.02,0,0.8011598224615268,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.74,0.13,1,0.02,0,0.6595366508666758,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.75,0.13,1,0.02,0,0.2881071317065148,0,0,1.7980669402939235e-11,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.76,0.13,1,0.02,0,0.9084866963907412,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.77,0.13,1,0.02,0,0.30933513851036065,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.78,0.13,1,0.02,0,0.6200002400008247,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.79,0.13,1,0.02,0,0.8011684164236922,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.8,0.13,1,0.02,0,0.8011501483489529,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.81,0.13,1,0.02,0,1.0843955290100729,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.82,0.13,1,0.02,0,0.8011466943134903,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.83,0.13,1,0.02,0,0.7147877632372857,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.84,0.13,1,0.02,0,0.009772194820251679,2.061697386515343e-11,0,4.238576769327227e-8,0,TRUE,597696357.418039
81.15111111111112,40.55555555555556,1.85,0.13,1,0.02,0,0.014564496656640055,4.5247059976133934e-12,0,9.226675730966715e-9,0,TRUE,2723423397.384239
81.15111111111112,40.55555555555556,1.86,0.13,1,0.02,0,0.801143787028842,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.87,0.13,1,0.02,0,0.4533674791922128,2.1249592078640667e-10,3.612607598636245e-9,4.27326036905591e-7,0,TRUE,57990243.45776238
81.15111111111112,40.55555555555556,1.8800000000000001,0.13,1,0.02,0,0.22742509308567574,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.8900000000000001,0.13,1,0.02,0,0.4917761712144338,9.06448653050374e-14,1.7398640976255209e-12,1.8207648387964695e-10,0,TRUE,135944712794.4522
81.15111111111112,40.55555555555556,1.9000000000000001,0.13,1,0.02,0,0.4536080536041094,1.8270782568611783e-9,3.4869317611637255e-8,3.6702156452938822e-6,0,TRUE,6744478.587006355
81.15111111111112,40.55555555555556,1.9100000000000001,0.13,1,0.02,0,0.38452062500647294,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.92,0.13,1,0.02,0,0.8011389417855806,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.93,0.13,1,0.02,0,0.5157139654214044,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.94,0.13,1,0.02,0,0.8011367852889058,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.95,0.13,1,0.02,0,0.45465277365461526,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.96,0.13,1,0.02,0,0.6430492425201159,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.97,0.13,1,0.02,0,0.4573447977471684,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.98,0.13,1,0.02,0,0.801134941014109,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,1.99,0.13,1,0.02,0,0.2488029974683364,1.953177751710769e-12,1.9422335111370854e-11,3.942178675084816e-9,0,TRUE,6309046971.987978
81.15111111111112,40.55555555555556,2,0.13,1,0.02,0,0.06497702721821522,8.951700239256801e-12,1.2454954529706195e-10,1.803025738620175e-8,0,TRUE,1376575382.4223433
81.15111111111112,40.55555555555556,0,0.14,1,0.02,0,0.6773347115804244,1.3578306291100133e-32,7.674849644700998e-11,7.660878875714872e-12,0,TRUE,9075277811535294e14
81.15111111111112,40.55555555555556,0.01,0.14,1,0.02,0,0.49169359901165205,7.186357329444092e-22,0,0,0,TRUE,17147338512790522e3
81.15111111111112,40.55555555555556,0.02,0.14,1,0.02,0,0.653263550009435,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.03,0.14,1,0.02,0,0.4895808269154686,6.807660150010498e-5,0.06361146534373824,0.07442240587202842,1.0348492759312364e-5,TRUE,177.24014340622847
81.15111111111112,40.55555555555556,0.04,0.14,1,0.02,0,0.3855461121186971,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.05,0.14,1,0.02,0,0.3843734143523355,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.06,0.14,1,0.02,0,3.30092939781392,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.07,0.14,1,0.02,0,0.5253974145480678,3.616896130543255e-12,1.866504367731281e-9,4.754419247188224e-9,5.774376351567823e-13,TRUE,3332494671.4624233
81.15111111111112,40.55555555555556,0.08,0.14,1,0.02,0,2.055577113500123,1.3596774252753871e-11,7.9810641984146e-9,2.006832650058854e-8,6.267836835862224e-12,TRUE,851351327.5606748
81.15111111111112,40.55555555555556,0.09,0.14,1,0.02,0,0.7983283691303873,1.2517495731808347e-12,5.73518094126868e-10,4.379406559618104e-10,5.82588905975178e-13,TRUE,9242165371.03196
81.15111111111112,40.55555555555556,0.1,0.14,1,0.02,0,0.5925782040161585,3.9231999008788653e-13,2.2722196346691703e-10,1.0748822110162592e-9,1.7463058864556426e-13,TRUE,29567246341.278046
81.15111111111112,40.55555555555556,0.11,0.14,1,0.02,0,15.507382995479093,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.12,0.14,1,0.02,0,12.513429896774769,7.547422473703603e-17,0,1.5798298108719527e-13,0,TRUE,163270178966651.03
81.15111111111112,40.55555555555556,0.13,0.14,1,0.02,0,0.5852016940695313,6.052919571328298e-12,2.5566233852192255e-9,9.353313790150253e-9,3.5301583003282665e-12,TRUE,1882148070.4121346
81.15111111111112,40.55555555555556,0.14,0.14,1,0.02,0,0.9151540395237582,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.15,0.14,1,0.02,0,0.753062373361753,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.16,0.14,1,0.02,0,0.7242027966177047,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.17,0.14,1,0.02,0,0.3002926112902248,7.536796789077962e-11,2.597447307239875e-8,1.2732534643289384e-7,4.630193487410021e-11,TRUE,150551670.5252041
81.15111111111112,40.55555555555556,0.18,0.14,1,0.02,0,0.7091932406658181,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.19,0.14,1,0.02,0,0.8121380043595967,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.2,0.14,1,0.02,0,0.4928054137485053,6.44719665286937e-11,1.4176814690930462e-8,1.1549846867797697e-7,1.2438915882187307e-11,TRUE,186105643.79290974
81.15111111111112,40.55555555555556,0.21,0.14,1,0.02,0,0.41068897828239853,2.035932121881216e-15,1.5401190722136425e-13,3.9755685034405735e-12,0,TRUE,6052603644172.016
81.15111111111112,40.55555555555556,0.22,0.14,1,0.02,0,0.8624341403078468,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.23,0.14,1,0.02,0,0.4392705397825072,1.7072403751645578e-14,1.2513931199932932e-12,3.337700618487785e-11,0,TRUE,721789992753.5015
81.15111111111112,40.55555555555556,0.24,0.14,1,0.02,0,1.1978210241166352,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.25,0.14,1,0.02,0,0.5001442131340739,1.5710105085673504e-9,2.350377793780556e-7,2.9494851539468847e-6,0,TRUE,7843798.697070797
81.15111111111112,40.55555555555556,0.26,0.14,1,0.02,0,1.4867501572064399,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.27,0.14,1,0.02,0,0.5247953195674859,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.28,0.14,1,0.02,0,0.43293202194471797,6.1031691498622995e-12,3.316829513265958e-10,1.2047837446900348e-08,0,TRUE,2019064174.300845
81.15111111111112,40.55555555555556,0.29,0.14,1,0.02,0,1.578473903329647,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.3,0.14,1,0.02,0,0.7188246370436681,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.31,0.14,1,0.02,0,1.3318962032500923,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.32,0.14,1,0.02,0,1.0168328184742457,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.33,0.14,1,0.02,0,0.4025667101222774,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.34,0.14,1,0.02,0,0.4662739017150331,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.35000000000000003,0.14,1,0.02,0,0.0708005807463768,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.36,0.14,1,0.02,0,0.8043676058517475,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.37,0.14,1,0.02,0,0.19017747550199424,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.38,0.14,1,0.02,0,0.5098302532786335,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.39,0.14,1,0.02,0,0.49404279103956505,2.3284810779617766e-9,2.281097591186379e-7,4.493554811532083e-6,0,TRUE,5292158.178485914
81.15111111111112,40.55555555555556,0.4,0.14,1,0.02,0,0.5269609537320696,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.41000000000000003,0.14,1,0.02,0,0.6511298510721185,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.42,0.14,1,0.02,0,0.6873574881920407,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.43,0.14,1,0.02,0,0,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.44,0.14,1,0.02,0,0.5433237852608875,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.45,0.14,1,0.02,0,0.8160160161249534,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.46,0.14,1,0.02,0,0.4087074563891849,4.9834409074788995e-14,3.0666344958417643e-12,9.800001181457961e-11,0,TRUE,247272725993.2356
81.15111111111112,40.55555555555556,0.47000000000000003,0.14,1,0.02,0,0.6767825452338642,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.48,0.14,1,0.02,0,0.6506276711394021,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.49,0.14,1,0.02,0,0.7114487635958757,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.5,0.14,1,0.02,0,0.4952418449773226,1.7490323750508295e-5,0.0014577607292078933,0.034007528133612096,1.2009645034461677e-6,TRUE,697.8349771640561
81.15111111111112,40.55555555555556,0.51,0.14,1,0.02,0,0.9953035917540882,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.52,0.14,1,0.02,0,1.6353700605580819,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.53,0.14,1,0.02,0,0.8377052113254735,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.54,0.14,1,0.02,0,1.694198868132084,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.55,0.14,1,0.02,0,0.38798520361089817,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.56,0.14,1,0.02,0,1.3708909852823672,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.5700000000000001,0.14,1,0.02,0,0.7886539212940229,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.58,0.14,1,0.02,0,0.9905815185080886,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.59,0.14,1,0.02,0,0.38397155701124575,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.6,0.14,1,0.02,0,0.45403947232548464,1.7148903333964697e-4,0.019328173335898854,0.32828948387674955,1.2399372615163413e-4,TRUE,65.25184310181885
81.15111111111112,40.55555555555556,0.61,0.14,1,0.02,0,0.2772709077286051,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.62,0.14,1,0.02,0,0.9044348316814318,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.63,0.14,1,0.02,0,0.4825727788706538,6.386739318529876e-5,0.00501278943568042,0.12447961661566856,1.647457448246017e-5,TRUE,186.2169608047839
81.15111111111112,40.55555555555556,0.64,0.14,1,0.02,0,0.4163278170855961,3.184652928246584e-4,0.04766122186360674,0.5976584497937314,4.5717212599677735e-4,TRUE,32.21876178177012
81.15111111111112,40.55555555555556,0.65,0.14,1,0.02,0,1.831616480108787,0,0,0,0,TRUE,Inf
81.15111111111112,40.55555555555556,0.66,0.14,1,0.02,0,0.49302663416331716,2.5374822533008875e-5,0.0016661768356007348,0.049785762242073726,2.5621698885723904e-6,TRUE,478.85742623033667
81.15111111111112,40.55555555555556,0.67,0.14,1,0.02,0,0.4901636312181571,3.583913082299618e-5,0.002408431259457399,0.0702602246054861,5.137192796813345e-6,TRUE,337.06921366870074
81.15111111111112,40.55555555555556,0.68,0.14,1,0.02,0,0.4343502059563413,2.4599925756438703e-4,0.029639236737112457,0.46892700901217244,2.655820888567754e-4,TRUE,43.51528195329819
