R0,beta1,gamma,omega,rho,nu,disease,CFR_lo_time,cumcases_hi_time,cumdeaths_1yr
3.3999999999999995,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,13.306849315068494,0.1863013698630137,4403137.167148367
3.5999999999999996,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,11.972602739726028,0.16986301369863013,4452324.1722350195
3.8,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,9.936986301369863,0.15616438356164383,4491088.63694644
4,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,9.312328767123288,0.14520547945205478,4522061.941283907
4.199999999999999,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,8.153424657534247,0.13424657534246576,4546931.384623855
4.3999999999999995,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,7.997260273972603,0.12602739726027398,4567329.584635099
4.6,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,7.83013698630137,0.12054794520547946,4584199.380507516
4.8,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,6.978082191780822,0.11232876712328767,4598431.443947964
5,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,6.476712328767123,0.10684931506849316,4610567.043229282
5.199999999999999,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,6.164383561643835,0.10136986301369863,4621039.626464444
5.3999999999999995,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,5.471232876712329,0.0958904109589041,4630187.962979145
5.6,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,5.068493150684931,0.09315068493150686,4638218.528572237
5.8,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,4.887671232876713,0.08767123287671233,4645393.683945398
6,0.2,40.55555555555556,0.17916666666666667,0.7,0,covid,4.838356164383562,0.08493150684931507,4651725.816031355
1.2,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,Inf,2.095890410958904,862.2686227582174
1.4,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,Inf,1.0465753424657533,1182755.6458739531
1.5999999999999999,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,Inf,0.8054794520547945,3779728.7515049814
1.7999999999999998,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,Inf,0.663013698630137,3967058.1121567194
2,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,Inf,0.547945205479452,3969314.195399453
2.1999999999999997,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,26.013698630136986,0.4465753424657534,3946204.564566899
2.4,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,20.805479452054794,0.3643835616438356,3974773.5801697094
2.5999999999999996,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,18.063013698630137,0.3041095890410959,4061284.3435767274
2.8,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,15.150684931506849,0.26301369863013696,4166988.8322924096
3,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,12.454794520547946,0.23013698630136986,4263622.516229692
3.1999999999999997,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,11.53972602739726,0.2054794520547945,4342761.2738263225
3.3999999999999995,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,10.23013698630137,0.1863013698630137,4405231.654016931
3.5999999999999996,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,8.972602739726028,0.16986301369863013,4454230.1858718125
3.8,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,7.980821917808219,0.15616438356164383,4492995.365815031
4,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,6.994520547945205,0.14520547945205478,4523783.080935098
4.199999999999999,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,6.421917808219178,0.13424657534246576,4548622.631442503
4.3999999999999995,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,6.178082191780822,0.12602739726027398,4568971.678015566
4.6,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,6.046575342465753,0.12054794520547946,4585852.0205051685
4.8,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,5.471232876712329,0.11232876712328767,4599969.705695731
5,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,5.205479452054795,0.10684931506849316,4612145.885746723
5.199999999999999,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,4.947945205479452,0.10136986301369863,4622521.567063331
5.3999999999999995,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,4.468493150684932,0.0958904109589041,4631647.648770227
5.6,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,4.197260273972603,0.09315068493150686,4639675.866700594
5.8,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,3.9232876712328766,0.08767123287671233,4646799.790624795
6,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,3.7616438356164386,0.08493150684931507,4653180.065170298
1.2,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,2.095890410958904,862.268625064194
1.4,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,1.0465753424657533,1182779.893323424
1.5999999999999999,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,0.8054794520547945,3782002.540649301
1.7999999999999998,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,0.663013698630137,3970850.278708892
