covid R0=2,sars R0=2,mers R0=2,covid R0=4,sars R0=4,mers R0=4,covid R0=6,sars R0=6,mers R0=6
0.00816582106994408,0.14609745090964205,0.30810029073006717,0.008163876900774032,0.14594142715020963,0.3081454198017795,0.008162930523907793,0.14589917726474996,0.30815984054733436
0.008165797541798865,0.14609805487773941,0.30810024935499125,0.008163874622957548,0.14594138800704273,0.3081454371809312,0.008162923772782361,0.14589905924332608,0.30815989253194576
0.008165773632464419,0.14609864263069325,0.30810021353077427,0.008163872375599799,0.1459413493843547,0.30814545432864865,0.008162916847809738,0.1458989381803371,0.30815994585613377
0.008165749294280237,0.1460992128053447,0.30810018373014025,0.008163870156600623,0.14594131124634846,0.30814547126087155,0.008162909736244606,0.14589881385335546,0.3081600006179403
0.008165724476495936,0.1460997639840944,0.30810016044882466,0.008163867963913588,0.14594127355818606,0.3081454879931197,0.0081629024244746,0.14589868602516015,0.30816005692198617
0.008165699125561384,0.1461002947026489,0.30810014420276205,0.00816386579553973,0.14594123628590142,0.3081455045405352,0.008162894897904659,0.1458985544420108,0.30816011488026906
0.008165673185498639,0.14610080345931736,0.3081001355246273,0.008163863649520802,0.14594119939631384,0.30814552091792885,0.00816288714080226,0.1458984188314551,0.30816017461323947
0.008165646598354429,0.1461012887257995,0.30810013495974253,0.008163861523930956,0.14594116285692504,0.30814553713982373,0.008162879136048462,0.14589827889903534,0.3081602362512106
0.008165619304729504,0.14610174895936076,0.3081001430613948,0.008163859416868037,0.14594112663582912,0.30814555322051324,0.008162870864819715,0.14589813432409435,0.3081602999367704
0.008165591244377607,0.14610218261622476,0.3081001603856218,0.008163857326445393,0.14594109070162595,0.30814556917413233,0.008162862305990394,0.14589798475231436,0.30816036582825235
0.008165562356864744,0.14610258816597035,0.3081001874855524,0.008163855250763333,0.14594105502314025,0.30814558501466777,0.008162853435180237,0.14589782978392526,0.30816043410572136
0.008165532582275722,0.14610296410667292,0.30810022490540906,0.008163853187918516,0.1459410195695491,0.30814560075616654,0.008162844223120807,0.14589766895354417,0.3081605049812068
0.008165501861954144,0.14610330898049007,0.30810027317429095,0.008163851135959977,0.1459409843099647,0.3081456164127574,0.008162834632777265,0.1458975016946087,0.308160578716405
0.008165470139258507,0.1461036213893574,0.3081003327998685,0.008163849092863516,0.14594094921324624,0.3081456319988292,0.008162824614353883,0.14589732727694707,0.30816065565415224
0.008165437360318294,0.14610390001047463,0.30810040426213686,0.008163847056498223,0.14594091424774303,0.308145647529263,0.00816281409643719,0.14589714469486156,0.3081607362741087
0.008165403474772357,0.14610414361123752,0.30810048800736606,0.008163845024557463,0.14594087938072733,0.30814566301965707,0.008162802970381447,0.14589695246694737,0.3081608212920489
0.008165368436471527,0.14610435106328035,0.3081005844423767,0.008163842994500839,0.14594084457796497,0.30814567848678015,0.008162791062719443,0.14589674827705335,0.30816091183675715
0.008165332204130819,0.1461045213553514,0.308100693929276,0.00816384096342845,0.1459408098026707,0.3081456939490133,0.008162778086509226,0.14589652833110697,0.30816100976495
0.008165294741916625,0.14610465360475555,0.3081008167807579,0.008163838927954756,0.14594077501450578,0.30814570942715247,0.008162763555769314,0.14589628620769643,0.30816111822051606
0.008165256019957226,0.14610474706715415,0.30810095325605946,0.008163836884001541,0.14594074016784025,0.30814572494539205,0.008162746635641961,0.14589601081228593,0.30816124262344385
0.008165216014767511,0.1461048011445654,0.3081011035576435,0.008163834826526595,0.14594070520944188,0.30814574053275473,0.008162725881789179,0.1458956827597698,0.30816139240715357
0.008165174709581582,0.14610481539146006,0.3081012678286522,0.00816383274914646,0.14594067007517997,0.3081457562250729,0.008162698792043155,0.1458952680443613,0.30816158403854693
0.008165132094589743,0.14610478951890427,0.3081014461511568,0.008163830643616525,0.14594063468536556,0.3081457720677537,0.008162661048925112,0.14589470715243197,0.3081618461764109
0.008165088167079072,0.14610472339675135,0.3081016385452037,0.008163828499115493,0.14594059893817135,0.30814578811963483,0.008162605279534926,0.1458938968860055,0.3081622282190287
0.008165042931479374,0.14610461705393232,0.30810184496863996,0.008163826301261596,0.14594056270034675,0.308145804458356,0.008162519137868342,0.14589266159143438,0.3081628137147464
