R0,beta1,gamma,omega,rho,nu,disease,CFR_lo_time,cumcases_hi_time,cumdeaths_1yr
5.8,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,5.254794520547946,0.08767123287671233,4642215.990497623
6,0.2,40.55555555555556,0.2583333333333333,0.7,0,covid,5.317808219178082,0.08493150684931507,4648618.340258408
1.2,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,2.095890410958904,862.2684616266296
1.4,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,1.0465753424657533,1182680.699754058
1.5999999999999999,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,0.8054794520547945,3772266.551125581
1.7999999999999998,0.2,40.55555555555556,0.3375,0.7,0,covid,Inf,0.663013698630137,3954782.943782882
2,0.2,40.55555555555556,0.3375,0.7,0,covid,28.435616438356163,0.547945205479452,3952446.2973356387
2.1999999999999997,0.2,40.55555555555556,0.3375,0.7,0,covid,20.9013698630137,0.4465753424657534,3925482.573656634
2.4,0.2,40.55555555555556,0.3375,0.7,0,covid,18.764383561643836,0.3643835616438356,3955330.0993326074
2.5999999999999996,0.2,40.55555555555556,0.3375,0.7,0,covid,14.873972602739727,0.3041095890410959,4046536.947112745
2.8,0.2,40.55555555555556,0.3375,0.7,0,covid,13.526027397260274,0.26301369863013696,4155909.9714351627
3,0.2,40.55555555555556,0.3375,0.7,0,covid,11.2,0.23013698630136986,4254665.588186127
3.1999999999999997,0.2,40.55555555555556,0.3375,0.7,0,covid,11.07945205479452,0.2054794520547945,4335130.605722135
3.3999999999999995,0.2,40.55555555555556,0.3375,0.7,0,covid,10.315068493150685,0.1863013698630137,4398497.523641016
3.5999999999999996,0.2,40.55555555555556,0.3375,0.7,0,covid,9.41095890410959,0.16986301369863013,4448093.317907157
3.8,0.2,40.55555555555556,0.3375,0.7,0,covid,8.254794520547945,0.15616438356164383,4487143.40814609
4,0.2,40.55555555555556,0.3375,0.7,0,covid,7.4301369863013695,0.14520547945205478,4518232.63857618
4.199999999999999,0.2,40.55555555555556,0.3375,0.7,0,covid,6.813698630136987,0.13424657534246576,4543303.51019699
4.3999999999999995,0.2,40.55555555555556,0.3375,0.7,0,covid,6.041095890410959,0.12602739726027398,4563819.2596605085
4.6,0.2,40.55555555555556,0.3375,0.7,0,covid,5.298630136986302,0.12054794520547946,4580833.627487187
4.8,0.2,40.55555555555556,0.3375,0.7,0,covid,4.767123287671233,0.11232876712328767,4595146.703255325
5,0.2,40.55555555555556,0.3375,0.7,0,covid,4.482191780821918,0.10684931506849316,4607344.807775274
5.199999999999999,0.2,40.55555555555556,0.3375,0.7,0,covid,4.33972602739726,0.10136986301369863,4617850.199064546
5.3999999999999995,0.2,40.55555555555556,0.3375,0.7,0,covid,4.2684931506849315,0.0958904109589041,4627010.220485029
5.6,0.2,40.55555555555556,0.3375,0.7,0,covid,4.257534246575342,0.09315068493150686,4635063.543967072
5.8,0.2,40.55555555555556,0.3375,0.7,0,covid,4.271232876712329,0.08767123287671233,4642216.557902269
6,0.2,40.55555555555556,0.3375,0.7,0,covid,4.271232876712329,0.08493150684931507,4648624.053723228
1.2,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,Inf,2.095890410958904,862.2684944828753
1.4,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,Inf,1.0465753424657533,1182680.7324370944
1.5999999999999999,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,Inf,0.8054794520547945,3772266.5530335996
1.7999999999999998,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,Inf,0.663013698630137,3954782.949848663
2,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,23.627397260273973,0.547945205479452,3952446.329346211
2.1999999999999997,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,18.465753424657535,0.4465753424657534,3925482.697171081
2.4,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,16.586301369863012,0.3643835616438356,3955330.316218058
2.5999999999999996,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,12.005479452054795,0.3041095890410959,4046537.083839072
2.8,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,11.224657534246575,0.26301369863013696,4155909.366589215
3,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,10.043835616438356,0.23013698630136986,4254665.688366033
3.1999999999999997,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,9.172602739726027,0.2054794520547945,4335130.154522333
3.3999999999999995,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,7.027397260273973,0.1863013698630137,4398497.452994384
3.5999999999999996,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,6.764383561643836,0.16986301369863013,4448098.8218091
3.8,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,7.232876712328767,0.15616438356164383,4487153.138220228
4,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,6.076712328767123,0.14520547945205478,4518225.546724644
4.199999999999999,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,6.095890410958904,0.13424657534246576,4543304.4254636
4.3999999999999995,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,5.682191780821918,0.12602739726027398,4563821.030292913
4.6,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,5.410958904109589,0.12054794520547946,4580843.124015701
4.8,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,5.035616438356165,0.11232876712328767,4595155.7452330105
5,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,4.610958904109589,0.10684931506849316,4607338.050887141
5.199999999999999,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,4.095890410958904,0.10136986301369863,4617859.522552239
5.3999999999999995,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,3.547945205479452,0.0958904109589041,4627000.488076667
5.6,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,3.356164383561644,0.09315068493150686,4635072.344672892
5.8,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,3.1726027397260275,0.08767123287671233,4642216.669358929
6,0.2,40.55555555555556,0.41666666666666663,0.7,0,covid,3.0246575342465754,0.08493150684931507,4648626.934144764
1.2,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,Inf,2.095890410958904,862.268526949887
1.4,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,Inf,1.0465753424657533,1182680.7379332099
1.5999999999999999,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,Inf,0.8054794520547945,3772266.558399907
1.7999999999999998,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,27.542465753424658,0.663013698630137,3954782.9753688183
2,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,20.5013698630137,0.547945205479452,3952446.458185713
2.1999999999999997,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,16.98904109589041,0.4465753424657534,3925483.1417105636
2.4,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,13.602739726027398,0.3643835616438356,3955330.9662106154
2.5999999999999996,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,12.282191780821918,0.3041095890410959,4046537.473229056
2.8,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,10.583561643835617,0.26301369863013696,4155910.3773193546
3,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,8.772602739726027,0.23013698630136986,4254665.796180327
3.1999999999999997,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,8.043835616438356,0.2054794520547945,4335130.08586864
3.3999999999999995,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,6.306849315068493,0.1863013698630137,4398496.532954028
3.5999999999999996,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,5.728767123287671,0.16986301369863013,4448096.991701876
3.8,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,5.583561643835616,0.15616438356164383,4487147.790203948
4,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,5.361643835616438,0.14520547945205478,4518231.778502234
4.199999999999999,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,4.764383561643836,0.13424657534246576,4543304.563832527
4.3999999999999995,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,4.545205479452055,0.12602739726027398,4563813.920362544
4.6,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,4.112328767123287,0.12054794520547946,4580837.034515238
4.8,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,3.8876712328767122,0.11232876712328767,4595154.489397869
5,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,3.643835616438356,0.10684931506849316,4607341.103323034
5.199999999999999,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,3.515068493150685,0.10136986301369863,4617846.519025612
5.3999999999999995,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,3.4465753424657533,0.0958904109589041,4627012.02923258
5.6,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,3.419178082191781,0.09315068493150686,4635059.145156126
5.8,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,3.43013698630137,0.08767123287671233,4642215.285470873
6,0.2,40.55555555555556,0.49583333333333335,0.7,0,covid,3.361643835616438,0.08493150684931507,4648616.513960082
1.2,0.2,40.55555555555556,0.575,0.7,0,covid,Inf,2.095890410958904,862.2685365462979
1.4,0.2,40.55555555555556,0.575,0.7,0,covid,Inf,1.0465753424657533,1182680.7595335227
1.5999999999999999,0.2,40.55555555555556,0.575,0.7,0,covid,Inf,0.8054794520547945,3772266.563394672
1.7999999999999998,0.2,40.55555555555556,0.575,0.7,0,covid,24.720547945205478,0.663013698630137,3954783.0385159967
2,0.2,40.55555555555556,0.575,0.7,0,covid,18.035616438356165,0.547945205479452,3952446.8491541147
2.1999999999999997,0.2,40.55555555555556,0.575,0.7,0,covid,14.482191780821918,0.4465753424657534,3925484.460354592
2.4,0.2,40.55555555555556,0.575,0.7,0,covid,12.934246575342465,0.3643835616438356,3955332.8683044477
2.5999999999999996,0.2,40.55555555555556,0.575,0.7,0,covid,9.035616438356165,0.3041095890410959,4046538.5994440936
2.8,0.2,40.55555555555556,0.575,0.7,0,covid,8.30958904109589,0.26301369863013696,4155910.1079329555
3,0.2,40.55555555555556,0.575,0.7,0,covid,7.663013698630137,0.23013698630136986,4254666.362766613
3.1999999999999997,0.2,40.55555555555556,0.575,0.7,0,covid,7.142465753424657,0.2054794520547945,4335129.195706632
3.3999999999999995,0.2,40.55555555555556,0.575,0.7,0,covid,6.161643835616438,0.1863013698630137,4398496.505943335
3.5999999999999996,0.2,40.55555555555556,0.575,0.7,0,covid,5.090410958904109,0.16986301369863013,4448099.035839656
3.8,0.2,40.55555555555556,0.575,0.7,0,covid,4.906849315068493,0.15616438356164383,4487154.572148691
4,0.2,40.55555555555556,0.575,0.7,0,covid,4.758904109589041,0.14520547945205478,4518230.185496003
4.199999999999999,0.2,40.55555555555556,0.575,0.7,0,covid,4.605479452054794,0.13424657534246576,4543304.658518874
4.3999999999999995,0.2,40.55555555555556,0.575,0.7,0,covid,4.3780821917808215,0.12602739726027398,4563820.420426487
4.6,0.2,40.55555555555556,0.575,0.7,0,covid,4.112328767123287,0.12054794520547946,4580843.5196995735
4.8,0.2,40.55555555555556,0.575,0.7,0,covid,3.9123287671232876,0.11232876712328767,4595145.791268195
5,0.2,40.55555555555556,0.575,0.7,0,covid,3.789041095890411,0.10684931506849316,4607337.288629199
5.199999999999999,0.2,40.55555555555556,0.575,0.7,0,covid,3.6876712328767125,0.10136986301369863,4617850.13319791
5.3999999999999995,0.2,40.55555555555556,0.575,0.7,0,covid,3.5424657534246577,0.0958904109589041,4627004.5448385505
5.6,0.2,40.55555555555556,0.575,0.7,0,covid,3.2164383561643834,0.09315068493150686,4635063.199519642
5.8,0.2,40.55555555555556,0.575,0.7,0,covid,3.0794520547945203,0.08767123287671233,4642215.308835995
6,0.2,40.55555555555556,0.575,0.7,0,covid,2.736986301369863,0.08493150684931507,4648628.595642577
1.2,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,Inf,2.095890410958904,862.2685651755905
1.4,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,Inf,1.0465753424657533,1182680.7551478841
1.5999999999999999,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,Inf,0.8054794520547945,3772266.561622103
1.7999999999999998,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,23.301369863013697,0.663013698630137,3954783.2153408863
2,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,16.2,0.547945205479452,3952447.8037271397
2.1999999999999997,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,13.454794520547946,0.4465753424657534,3925487.772061034
2.4,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,10.07123287671233,0.3643835616438356,3955337.4868270997
2.5999999999999996,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,9.063013698630137,0.3041095890410959,4046541.2018849966
2.8,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,8.276712328767124,0.26301369863013696,4155911.510131969
3,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,6.838356164383562,0.23013698630136986,4254666.310491232
3.1999999999999997,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,6.375342465753425,0.2054794520547945,4335129.757714253
3.3999999999999995,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,5.967123287671233,0.1863013698630137,4398497.264417819
3.5999999999999996,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,5.528767123287671,0.16986301369863013,4448100.071712665
3.8,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,4.8712328767123285,0.15616438356164383,4487154.664434226
4,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,4.284931506849315,0.14520547945205478,4518229.440188572
4.199999999999999,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,3.873972602739726,0.13424657534246576,4543303.994407463
4.3999999999999995,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,3.76986301369863,0.12602739726027398,4563816.537775418
4.6,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,3.6904109589041094,0.12054794520547946,4580844.507495641
4.8,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,3.4164383561643836,0.11232876712328767,4595149.637348554
5,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,3.0876712328767124,0.10684931506849316,4607341.56308124
5.199999999999999,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,2.915068493150685,0.10136986301369863,4617843.8231133185
5.3999999999999995,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,2.5534246575342467,0.0958904109589041,4627007.657863966
5.6,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,2.378082191780822,0.09315068493150686,4635063.742566236
5.8,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,2.293150684931507,0.08767123287671233,4642215.737188407
6,0.2,40.55555555555556,0.6541666666666667,0.7,0,covid,2.208219178082192,0.08493150684931507,4648628.905697947
1.2,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,Inf,2.095890410958904,862.2685547987921
1.4,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,Inf,1.0465753424657533,1182680.776834096
1.5999999999999999,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,Inf,0.8054794520547945,3772266.561279478
1.7999999999999998,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,20.416438356164385,0.663013698630137,3954783.62270209
2,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,14.145205479452056,0.547945205479452,3952449.892325813
2.1999999999999997,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,11.772602739726027,0.4465753424657534,3925494.9648418026
2.4,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,10.142465753424657,0.3643835616438356,3955347.2951435493
2.5999999999999996,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,8.397260273972602,0.3041095890410959,4046546.1321503646
2.8,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,7.405479452054794,0.26301369863013696,4155913.8557659765
3,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,6.213698630136986,0.23013698630136986,4254667.640403701
3.1999999999999997,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,5.7315068493150685,0.2054794520547945,4335130.547534381
3.3999999999999995,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,5.183561643835616,0.1863013698630137,4398497.032960018
3.5999999999999996,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,4.353424657534247,0.16986301369863013,4448096.83055064
3.8,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,3.8493150684931505,0.15616438356164383,4487154.1464253105
4,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,3.7424657534246575,0.14520547945205478,4518230.417393731
4.199999999999999,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,3.654794520547945,0.13424657534246576,4543304.699583526
4.3999999999999995,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,3.4986301369863013,0.12602739726027398,4563820.054511649
4.6,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,3.03013698630137,0.12054794520547946,4580846.926663114
4.8,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,2.863013698630137,0.11232876712328767,4595152.003522653
5,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,2.5424657534246577,0.10684931506849316,4607341.561584446
5.199999999999999,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,2.3753424657534246,0.10136986301369863,4617848.705547689
5.3999999999999995,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,2.3013698630136985,0.0958904109589041,4626999.875118147
5.6,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,2.2273972602739724,0.09315068493150686,4635064.503681425
5.8,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,2.136986301369863,0.08767123287671233,4642216.015324964
6,0.2,40.55555555555556,0.7333333333333333,0.7,0,covid,2.0465753424657533,0.08493150684931507,4648618.681182483
1.2,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,Inf,2.095890410958904,862.2686498841374
1.4,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,Inf,1.0465753424657533,1182680.7866876163
1.5999999999999999,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,Inf,0.8054794520547945,3772266.5983164175
1.7999999999999998,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,19.660273972602738,0.663013698630137,3954785.0390606285
2,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,14.597260273972603,0.547945205479452,3952454.3303554836
2.1999999999999997,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,11.169863013698631,0.4465753424657534,3925508.952394409
2.4,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,9.473972602739726,0.3643835616438356,3955366.064794249
2.5999999999999996,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,7.564383561643836,0.3041095890410959,4046557.7401434532
2.8,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,6.227397260273973,0.26301369863013696,4155918.212127604
3,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,5.789041095890411,0.23013698630136986,4254675.677229828
3.1999999999999997,0.2,40.55555555555556,0.8124999999999999,0.7,0,covid,5.024657534246575,0.2054794520547945,4335130.6174760675
