R0,beta1,gamma,omega,rho,disease,CFR_lo_time,cumcases_hi_time,cumdeaths_1yr
2.4937500000000004,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.4712328767123288,1919712.4338651563
2.7,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.3452054794520548,2014121.6385326202
2.90625,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.2821917808219178,2098971.9853094867
3.1125,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.24383561643835616,2166498.077166456
3.3187500000000005,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.2136986301369863,2218125.817047795
3.5250000000000004,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.1917808219178082,2257147.1774849556
3.73125,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.17534246575342466,2286641.549062617
3.9375,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.1589041095890411,2309031.823999731
4.143750000000001,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.14794520547945206,2326088.546669515
4.3500000000000005,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.136986301369863,2339242.402602844
4.55625,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.12876712328767123,2349384.886527516
4.7625,0.2,40.55555555555556,0.17916666666666667,0.05,covid,Inf,0.12054794520547946,2357255.7125360942
4.96875,0.2,40.55555555555556,0.17916666666666667,0.05,covid,9.895890410958904,0.11506849315068493,2363416.073241909
5.175,0.2,40.55555555555556,0.17916666666666667,0.05,covid,6.66027397260274,0.10684931506849316,2368211.3960881256
5.3812500000000005,0.2,40.55555555555556,0.17916666666666667,0.05,covid,4.841095890410959,0.10136986301369863,2371974.417801025
5.5875,0.2,40.55555555555556,0.17916666666666667,0.05,covid,3.643835616438356,0.09863013698630137,2374937.723580896
5.79375,0.2,40.55555555555556,0.17916666666666667,0.05,covid,2.8,0.09315068493150686,2377253.5575134587
6,0.2,40.55555555555556,0.17916666666666667,0.05,covid,2.197260273972603,0.08767123287671233,2379103.046864363
1.05,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,Inf,4.137204340186977
1.25625,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,Inf,7190.602741159452
1.4625000000000001,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,Inf,1473771.9982708343
1.6687500000000002,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,Inf,1855083.6574579342
1.875,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,Inf,1871139.217627909
2.08125,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,Inf,1839011.333604217
2.2875,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,Inf,1847570.251960535
2.4937500000000004,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.4712328767123288,1919938.54944437
2.7,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.3424657534246575,2014278.510175514
2.90625,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.2821917808219178,2099088.307302202
3.1125,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.24383561643835616,2166587.41341748
3.3187500000000005,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.2136986301369863,2218187.598637681
3.5250000000000004,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.1917808219178082,2257197.748866338
3.73125,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.17534246575342466,2286680.95703726
3.9375,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.1589041095890411,2309077.391062354
4.143750000000001,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.14794520547945206,2326119.3614816223
4.3500000000000005,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.136986301369863,2339300.8104972383
4.55625,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.12876712328767123,2349403.640658857
4.7625,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.12054794520547946,2357289.3076672154
4.96875,0.2,40.55555555555556,0.2583333333333333,0.05,covid,9.876712328767123,0.11506849315068493,2363396.068127636
5.175,0.2,40.55555555555556,0.2583333333333333,0.05,covid,6.646575342465753,0.10684931506849316,2368191.5526371044
5.3812500000000005,0.2,40.55555555555556,0.2583333333333333,0.05,covid,4.83013698630137,0.10136986301369863,2371971.5761347525
5.5875,0.2,40.55555555555556,0.2583333333333333,0.05,covid,3.6356164383561644,0.09863013698630137,2374946.650586894
5.79375,0.2,40.55555555555556,0.2583333333333333,0.05,covid,2.791780821917808,0.09315068493150686,2377284.3198129535
6,0.2,40.55555555555556,0.2583333333333333,0.05,covid,2.1890410958904107,0.08767123287671233,2379131.163912809
1.05,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,4.137204404133004
1.25625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,7190.608613234869
1.4625000000000001,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,1473880.9978465314
1.6687500000000002,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,1855299.7657642688
1.875,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,1871428.7314897522
2.08125,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,1839373.6491127156
2.2875,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,1847897.092511614
2.4937500000000004,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.4712328767123288,1920163.6558416714
2.7,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.3424657534246575,2014434.6868845492
2.90625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.2821917808219178,2099203.883034398
3.1125,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.24383561643835616,2166678.135882497
3.3187500000000005,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.2136986301369863,2218254.6019247095
3.5250000000000004,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.1917808219178082,2257253.94712511
3.73125,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.17534246575342466,2286757.2489943844
3.9375,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.1589041095890411,2309097.2439388717
4.143750000000001,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.14794520547945206,2326184.0376205985
4.3500000000000005,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.136986301369863,2339270.284834787
4.55625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.12876712328767123,2349428.7070815796
4.7625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.12054794520547946,2357319.786261463
4.96875,0.2,40.55555555555556,0.3375,0.05,covid,9.860273972602739,0.11506849315068493,2363397.246107549
5.175,0.2,40.55555555555556,0.3375,0.05,covid,6.635616438356164,0.10684931506849316,2368202.494635002
5.3812500000000005,0.2,40.55555555555556,0.3375,0.05,covid,4.821917808219178,0.10136986301369863,2371949.0936010573
5.5875,0.2,40.55555555555556,0.3375,0.05,covid,3.627397260273973,0.09863013698630137,2374928.8386164745
5.79375,0.2,40.55555555555556,0.3375,0.05,covid,2.786301369863014,0.09315068493150686,2377275.318531025
6,0.2,40.55555555555556,0.3375,0.05,covid,2.1835616438356165,0.08767123287671233,2379139.6274110656
1.05,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,4.137204489827163
1.25625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,7190.614083576104
1.4625000000000001,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,1473989.1139474106
1.6687500000000002,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,1855514.16061557
1.875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,1871715.717151222
2.08125,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,1839732.5466931958
2.2875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,1848221.2047025564
2.4937500000000004,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.4712328767123288,1920387.0062816653
2.7,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.3424657534246575,2014589.2725747826
2.90625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.2821917808219178,2099318.2996154786
3.1125,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.24383561643835616,2166766.1830450566
3.3187500000000005,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.2136986301369863,2218324.858855165
3.5250000000000004,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.1917808219178082,2257309.5777309868
3.73125,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.17534246575342466,2286803.965590542
3.9375,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.1589041095890411,2309141.3299701884
4.143750000000001,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.14794520547945206,2326186.0613174723
4.3500000000000005,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.136986301369863,2339348.827799481
4.55625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.12876712328767123,2349479.7640075297
4.7625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.12054794520547946,2357278.8054092242
4.96875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,9.843835616438357,0.11506849315068493,2363421.4429802643
5.175,0.2,40.55555555555556,0.41666666666666663,0.05,covid,6.627397260273972,0.10684931506849316,2368212.6100543854
5.3812500000000005,0.2,40.55555555555556,0.41666666666666663,0.05,covid,4.816438356164384,0.10136986301369863,2371958.4104303983
5.5875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,3.621917808219178,0.09863013698630137,2374932.096027643
5.79375,0.2,40.55555555555556,0.41666666666666663,0.05,covid,2.780821917808219,0.09315068493150686,2377265.6501237596
6,0.2,40.55555555555556,0.41666666666666663,0.05,covid,2.180821917808219,0.08767123287671233,2379111.6421061996
1.05,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,4.137204527504199
1.25625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,7190.619634586141
1.4625000000000001,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,1474096.6371953331
1.6687500000000002,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,1855726.9408886698
1.875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,1872000.195228623
2.08125,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,1840088.0660248308
2.2875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,1848542.5456584415
2.4937500000000004,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.4712328767123288,1920608.7914276544
2.7,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.3424657534246575,2014743.367416159
2.90625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.2821917808219178,2099432.15440005
3.1125,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.24383561643835616,2166854.0332707167
3.3187500000000005,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.2136986301369863,2218395.7187274876
3.5250000000000004,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.1917808219178082,2257371.573981573
3.73125,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.17534246575342466,2286849.1373732234
3.9375,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.1589041095890411,2309179.43152481
4.143750000000001,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.14794520547945206,2326258.397052076
4.3500000000000005,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.136986301369863,2339375.948389093
4.55625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.12876712328767123,2349443.3784022946
4.7625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.12054794520547946,2357334.3904014267
4.96875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,9.827397260273973,0.11506849315068493,2363416.530324623
5.175,0.2,40.55555555555556,0.49583333333333335,0.05,covid,6.619178082191781,0.10684931506849316,2368196.68929787
5.3812500000000005,0.2,40.55555555555556,0.49583333333333335,0.05,covid,4.808219178082192,0.10136986301369863,2371958.225382831
5.5875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,3.6164383561643834,0.09863013698630137,2374924.5197052592
5.79375,0.2,40.55555555555556,0.49583333333333335,0.05,covid,2.7753424657534245,0.09315068493150686,2377262.091917813
6,0.2,40.55555555555556,0.49583333333333335,0.05,covid,2.1780821917808217,0.08767123287671233,2379113.2954563517
1.05,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,4.137204589066958
1.25625,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,7190.62507864581
1.4625000000000001,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,1474203.4812893742
1.6687500000000002,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,1855938.0877119778
1.875,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,1872282.1945904903
2.08125,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,1840440.2356049693
2.2875,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,1848861.116270225
2.4937500000000004,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.4712328767123288,1920829.0245993675
2.7,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.3424657534246575,2014896.5368667305
2.90625,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.2821917808219178,2099545.9073086386
3.1125,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.24383561643835616,2166941.429413889
3.3187500000000005,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.2136986301369863,2218464.984406951
3.5250000000000004,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.1917808219178082,2257436.9693711754
3.73125,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.17534246575342466,2286865.487090169
3.9375,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.1589041095890411,2309215.7282168204
4.143750000000001,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.14794520547945206,2326307.6343535306
4.3500000000000005,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.136986301369863,2339394.5732073453
4.55625,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.12876712328767123,2349507.8648798396
4.7625,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.12054794520547946,2357344.687648749
4.96875,0.2,40.55555555555556,0.575,0.05,covid,9.813698630136987,0.11506849315068493,2363426.2434997405
5.175,0.2,40.55555555555556,0.575,0.05,covid,6.610958904109589,0.10684931506849316,2368219.376579408
5.3812500000000005,0.2,40.55555555555556,0.575,0.05,covid,4.802739726027397,0.10136986301369863,2371962.539597273
5.5875,0.2,40.55555555555556,0.575,0.05,covid,3.610958904109589,0.09863013698630137,2374932.8444666653
5.79375,0.2,40.55555555555556,0.575,0.05,covid,2.7726027397260276,0.09315068493150686,2377265.366052369
6,0.2,40.55555555555556,0.575,0.05,covid,2.1726027397260275,0.08767123287671233,2379112.8208987373
1.05,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,4.137204644642354
1.25625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,7190.63033609512
1.4625000000000001,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,1474309.6500649808
1.6687500000000002,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,1856147.6457510856
1.875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,1872561.787862869
2.08125,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,1840789.0823153055
2.2875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,1849177.003975293
2.4937500000000004,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.4712328767123288,1921047.6241455663
2.7,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.3424657534246575,2015048.7172520012
2.90625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.2821917808219178,2099656.8608373753
3.1125,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.24383561643835616,2167028.649349103
3.3187500000000005,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.2136986301369863,2218533.9525998514
3.5250000000000004,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.1917808219178082,2257476.173018215
3.73125,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.17534246575342466,2286938.3362173536
3.9375,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.1589041095890411,2309254.974626132
4.143750000000001,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.14794520547945206,2326305.335174616
4.3500000000000005,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.136986301369863,2339417.9508985733
4.55625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.12876712328767123,2349508.347488008
4.7625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.12054794520547946,2357382.9916802845
4.96875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,9.797260273972602,0.11506849315068493,2363494.7056105533
5.175,0.2,40.55555555555556,0.6541666666666667,0.05,covid,6.605479452054794,0.10684931506849316,2368230.3734625042
5.3812500000000005,0.2,40.55555555555556,0.6541666666666667,0.05,covid,4.7972602739726025,0.10136986301369863,2371972.826144484
5.5875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,3.6082191780821917,0.09863013698630137,2374954.729732023
5.79375,0.2,40.55555555555556,0.6541666666666667,0.05,covid,2.767123287671233,0.09315068493150686,2377285.681645638
6,0.2,40.55555555555556,0.6541666666666667,0.05,covid,2.16986301369863,0.08767123287671233,2379117.001458376
1.05,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,4.137204701341107
1.25625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,7190.635642823269
1.4625000000000001,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,1474415.147431586
1.6687500000000002,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,1856355.61295716
1.875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,1872838.8588716506
2.08125,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,1841134.634191457
2.2875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,1849490.1689842006
2.4937500000000004,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.4712328767123288,1921265.405274712
2.7,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.3424657534246575,2015200.0757966416
2.90625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.2821917808219178,2099771.0920854677
3.1125,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.24383561643835616,2167115.3548565186
3.3187500000000005,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.2136986301369863,2218602.5800684183
3.5250000000000004,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.1917808219178082,2257534.074976072
3.73125,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.17534246575342466,2286951.5615696255
3.9375,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.1589041095890411,2309305.7103015897
4.143750000000001,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.14794520547945206,2326335.4513075636
4.3500000000000005,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.136986301369863,2339414.7794860927
4.55625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.12876712328767123,2349531.498963676
4.7625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.12054794520547946,2357365.681888134
4.96875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,9.783561643835617,0.11506849315068493,2363509.361457435
5.175,0.2,40.55555555555556,0.7333333333333333,0.05,covid,6.6,0.10684931506849316,2368245.8594804066
5.3812500000000005,0.2,40.55555555555556,0.7333333333333333,0.05,covid,4.791780821917809,0.10136986301369863,2371997.899384846
5.5875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,3.6027397260273974,0.09863013698630137,2374941.0323409396
5.79375,0.2,40.55555555555556,0.7333333333333333,0.05,covid,2.7643835616438355,0.09315068493150686,2377278.4928898853
6,0.2,40.55555555555556,0.7333333333333333,0.05,covid,2.1671232876712327,0.08767123287671233,2379103.7289500656
1.05,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,4.137204695837819
1.25625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,7190.6411142307
1.4625000000000001,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,1474519.9850355804
1.6687500000000002,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,1856562.002371653
1.875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,1873113.6042875857
2.08125,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,1841476.9181632972
2.2875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,1849800.6723254651
2.4937500000000004,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.4712328767123288,1921481.015895895
2.7,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.3424657534246575,2015350.5169206606
2.90625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.2821917808219178,2099881.7424882283
3.1125,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.24383561643835616,2167201.7684562798
3.3187500000000005,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.2136986301369863,2218680.211631347
3.5250000000000004,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.1917808219178082,2257603.5398575226
3.73125,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.17534246575342466,2287001.5253122654
3.9375,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.1589041095890411,2309342.0675927037
4.143750000000001,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.14794520547945206,2326365.1829982568
4.3500000000000005,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.136986301369863,2339458.2974480777
4.55625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.12876712328767123,2349551.6185908024
4.7625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.12054794520547946,2357385.729639899
4.96875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,9.76986301369863,0.11506849315068493,2363523.4678706722
5.175,0.2,40.55555555555556,0.8124999999999999,0.05,covid,6.5917808219178085,0.10684931506849316,2368300.416495178
5.3812500000000005,0.2,40.55555555555556,0.8124999999999999,0.05,covid,4.786301369863014,0.10136986301369863,2372051.1986134374
5.5875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,3.6,0.09863013698630137,2374958.7441991842
5.79375,0.2,40.55555555555556,0.8124999999999999,0.05,covid,2.7616438356164386,0.09315068493150686,2377280.3669251725
6,0.2,40.55555555555556,0.8124999999999999,0.05,covid,2.164383561643836,0.08767123287671233,2379143.3841279065
1.05,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,4.137204745324781
1.25625,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,7190.646202225576
1.4625000000000001,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,1474624.1701359814
1.6687500000000002,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,1856766.8177591963
1.875,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,1873385.9305429936
2.08125,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,1841815.964279916
2.2875,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,1850108.4805650702
2.4937500000000004,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,0.4684931506849315,1921694.433338695
2.7,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,0.3424657534246575,2015500.6950967086
