R0,beta1,gamma,omega,rho,disease,CFR_lo_time,cumcases_hi_time,cumdeaths_1yr
3.5250000000000004,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.1917808219178082,4060616.9632533565
3.73125,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.17534246575342466,4113604.1931463555
3.9375,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.1589041095890411,4153849.7342230286
4.143750000000001,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.14794520547945206,4184468.681495664
4.3500000000000005,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.136986301369863,4208147.559430212
4.55625,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.12876712328767123,4226292.188315697
4.7625,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.12054794520547946,4240451.633952052
4.96875,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.11506849315068493,4251413.7879012935
5.175,0.2,40.55555555555556,0.2583333333333333,0.05,covid,Inf,0.10684931506849316,4260019.463376401
5.3812500000000005,0.2,40.55555555555556,0.2583333333333333,0.05,covid,16.33150684931507,0.10136986301369863,4266800.469696037
5.5875,0.2,40.55555555555556,0.2583333333333333,0.05,covid,8.945205479452055,0.09863013698630137,4272135.222490247
5.79375,0.2,40.55555555555556,0.2583333333333333,0.05,covid,6.2465753424657535,0.09315068493150686,4276324.885706579
6,0.2,40.55555555555556,0.2583333333333333,0.05,covid,4.580821917808219,0.08767123287671233,4279632.948412078
1.05,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,7.445866188761267
1.25625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,12943.97836061689
1.4625000000000001,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,2653079.2923076646
1.6687500000000002,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,3339214.7496009544
1.875,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,3367874.3293017303
2.08125,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,3309868.4059157763
2.2875,0.2,40.55555555555556,0.3375,0.05,covid,Inf,Inf,3324935.880766898
2.4937500000000004,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.4712328767123288,3454757.7886563237
2.7,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.3424657534246575,3624216.3809688757
2.90625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.2821917808219178,3776609.484626407
3.1125,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.24383561643835616,3897907.874700404
3.3187500000000005,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.2136986301369863,3990620.4324454847
3.5250000000000004,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.1917808219178082,4060718.0682990677
3.73125,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.17534246575342466,4113741.4418646623
3.9375,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.1589041095890411,4153885.4512903397
4.143750000000001,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.14794520547945206,4184585.0310204504
4.3500000000000005,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.136986301369863,4208092.649248711
4.55625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.12876712328767123,4226337.28140705
4.7625,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.12054794520547946,4240506.462380042
4.96875,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.11506849315068493,4251415.907289297
5.175,0.2,40.55555555555556,0.3375,0.05,covid,Inf,0.10684931506849316,4260039.14741763
5.3812500000000005,0.2,40.55555555555556,0.3375,0.05,covid,16.28767123287671,0.10136986301369863,4266760.027799704
5.5875,0.2,40.55555555555556,0.3375,0.05,covid,8.92876712328767,0.09863013698630137,4272103.182182565
5.79375,0.2,40.55555555555556,0.3375,0.05,covid,6.238356164383561,0.09315068493150686,4276308.693939685
6,0.2,40.55555555555556,0.3375,0.05,covid,4.5698630136986305,0.08767123287671233,4279648.172703927
1.05,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,7.445866343011814
1.25625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,12943.988208065848
1.4625000000000001,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,2653273.913687938
1.6687500000000002,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,3339600.6484028795
1.875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,3368390.8418223984
2.08125,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,3310514.3010702813
2.2875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,Inf,3325519.135056174
2.4937500000000004,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.4712328767123288,3455159.6860686196
2.7,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.3424657534246575,3624494.5254036463
2.90625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.2821917808219178,3776815.344259443
3.1125,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.24383561643835616,3898066.2851977097
3.3187500000000005,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.2136986301369863,3990746.8323635375
3.5250000000000004,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.1917808219178082,4060818.152031046
3.73125,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.17534246575342466,4113825.4870272577
3.9375,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.1589041095890411,4153964.7623905865
4.143750000000001,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.14794520547945206,4184588.673680702
4.3500000000000005,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.136986301369863,4208233.942227272
4.55625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.12876712328767123,4226429.128257862
4.7625,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.12054794520547946,4240432.744919594
4.96875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.11506849315068493,4251459.43491547
5.175,0.2,40.55555555555556,0.41666666666666663,0.05,covid,Inf,0.10684931506849316,4260057.344389818
5.3812500000000005,0.2,40.55555555555556,0.41666666666666663,0.05,covid,16.232876712328768,0.10136986301369863,4266776.787832076
5.5875,0.2,40.55555555555556,0.41666666666666663,0.05,covid,8.912328767123288,0.09863013698630137,4272109.042112692
5.79375,0.2,40.55555555555556,0.41666666666666663,0.05,covid,6.227397260273973,0.09315068493150686,4276291.3025979195
6,0.2,40.55555555555556,0.41666666666666663,0.05,covid,4.561643835616438,0.08767123287671233,4279597.832491745
1.05,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,7.445866410808213
1.25625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,12943.998200726728
1.4625000000000001,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,2653467.46786209
1.6687500000000002,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,3339983.641014302
1.875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,3368902.8411409776
2.08125,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,3311154.1163665354
2.2875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,Inf,3326097.402275848
2.4937500000000004,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.4712328767123288,3455558.7668484272
2.7,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.3424657534246575,3624771.7865105937
2.90625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.2821917808219178,3777020.1930054952
3.1125,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.24383561643835616,3898224.3414106406
3.3187500000000005,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.2136986301369863,3990874.3170229583
3.5250000000000004,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.1917808219178082,4060929.6859354074
3.73125,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.17534246575342466,4113906.7532810173
3.9375,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.1589041095890411,4154033.3078000103
4.143750000000001,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.14794520547945206,4184718.801788712
4.3500000000000005,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.136986301369863,4208282.731348308
4.55625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.12876712328767123,4226363.676894836
4.7625,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.12054794520547946,4240532.735989627
4.96875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.11506849315068493,4251450.599325308
5.175,0.2,40.55555555555556,0.49583333333333335,0.05,covid,Inf,0.10684931506849316,4260028.70580017
5.3812500000000005,0.2,40.55555555555556,0.49583333333333335,0.05,covid,16.15890410958904,0.10136986301369863,4266776.455858952
5.5875,0.2,40.55555555555556,0.49583333333333335,0.05,covid,8.898630136986302,0.09863013698630137,4272095.413550862
5.79375,0.2,40.55555555555556,0.49583333333333335,0.05,covid,6.221917808219178,0.09315068493150686,4276284.9020115165
6,0.2,40.55555555555556,0.49583333333333335,0.05,covid,4.556164383561644,0.08767123287671233,4279600.806566313
1.05,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,7.445866521527715
1.25625,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,12944.008000861964
1.4625000000000001,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,2653659.799478581
1.6687500000000002,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,3340363.693471085
1.875,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,3369410.37922771
2.08125,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,3311787.9030902614
2.2875,0.2,40.55555555555556,0.575,0.05,covid,Inf,Inf,3326670.6840144005
2.4937500000000004,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.4712328767123288,3455955.0549632213
2.7,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.3424657534246575,3625047.382549193
2.90625,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.2821917808219178,3777224.8583943425
3.1125,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.24383561643835616,3898381.5805939212
3.3187500000000005,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.2136986301369863,3990998.9336937666
3.5250000000000004,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.1917808219178082,4061047.3363323663
3.73125,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.17534246575342466,4113936.171020629
3.9375,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.1589041095890411,4154098.606400191
4.143750000000001,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.14794520547945206,4184807.3759529474
4.3500000000000005,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.136986301369863,4208316.237708813
4.55625,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.12876712328767123,4226479.681830934
4.7625,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.12054794520547946,4240551.2608005
4.96875,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.11506849315068493,4251468.073033754
5.175,0.2,40.55555555555556,0.575,0.05,covid,Inf,0.10684931506849316,4260069.51760192
5.3812500000000005,0.2,40.55555555555556,0.575,0.05,covid,16.06027397260274,0.10136986301369863,4266784.216963127
5.5875,0.2,40.55555555555556,0.575,0.05,covid,8.884931506849314,0.09863013698630137,4272110.388712448
5.79375,0.2,40.55555555555556,0.575,0.05,covid,6.213698630136986,0.09315068493150686,4276290.7917791065
6,0.2,40.55555555555556,0.575,0.05,covid,4.550684931506849,0.08767123287671233,4279599.95256541
1.05,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,7.445866621544304
1.25625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,12944.017465073734
1.4625000000000001,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,2653850.9154435284
1.6687500000000002,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,3340740.8861689456
1.875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,3369913.586858641
2.08125,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,3312415.7096128804
2.2875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,Inf,3327239.137638454
2.4937500000000004,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.4712328767123288,3456348.4034956666
2.7,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.3424657534246575,3625321.1989462897
2.90625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.2821917808219178,3777424.4875202468
3.1125,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.24383561643835616,3898538.5026956177
3.3187500000000005,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.2136986301369863,3991123.01514144
3.5250000000000004,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.1917808219178082,4061117.8694696175
3.73125,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.17534246575342466,4114067.2261481914
3.9375,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.1589041095890411,4154169.2112769983
4.143750000000001,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.14794520547945206,4184803.2456689538
4.3500000000000005,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.136986301369863,4208358.293590786
4.55625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.12876712328767123,4226480.5521783875
4.7625,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.12054794520547946,4240620.166125399
4.96875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.11506849315068493,4251591.227910888
5.175,0.2,40.55555555555556,0.6541666666666667,0.05,covid,Inf,0.10684931506849316,4260089.300083422
5.3812500000000005,0.2,40.55555555555556,0.6541666666666667,0.05,covid,15.95890410958904,0.10136986301369863,4266802.7213224
5.5875,0.2,40.55555555555556,0.6541666666666667,0.05,covid,8.868493150684932,0.09863013698630137,4272149.757654935
5.79375,0.2,40.55555555555556,0.6541666666666667,0.05,covid,6.205479452054795,0.09315068493150686,4276327.336693043
6,0.2,40.55555555555556,0.6541666666666667,0.05,covid,4.545205479452055,0.08767123287671233,4279607.472644586
1.05,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,7.445866723626431
1.25625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,12944.027017992037
1.4625000000000001,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,2654040.8227953645
1.6687500000000002,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,3341115.215418498
1.875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,3370412.254726638
2.08125,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,3313037.5863938993
2.2875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,Inf,3327802.6915342542
2.4937500000000004,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.4712328767123288,3456740.27912695
2.7,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.3424657534246575,3625593.536586854
2.90625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.2821917808219178,3777630.0131454263
3.1125,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.24383561643835616,3898694.499275768
3.3187500000000005,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.2136986301369863,3991246.483587999
3.5250000000000004,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.1917808219178082,4061222.0392179503
3.73125,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.17534246575342466,4114091.0223760125
3.9375,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.1589041095890411,4154260.484281774
4.143750000000001,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.14794520547945206,4184857.424650104
4.3500000000000005,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.136986301369863,4208352.591309928
4.55625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.12876712328767123,4226522.20060874
4.7625,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.12054794520547946,4240589.0291308435
4.96875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.11506849315068493,4251617.592664447
5.175,0.2,40.55555555555556,0.7333333333333333,0.05,covid,Inf,0.10684931506849316,4260117.158074416
5.3812500000000005,0.2,40.55555555555556,0.7333333333333333,0.05,covid,15.857534246575343,0.10136986301369863,4266847.824820149
5.5875,0.2,40.55555555555556,0.7333333333333333,0.05,covid,8.854794520547944,0.09863013698630137,4272125.118392821
5.79375,0.2,40.55555555555556,0.7333333333333333,0.05,covid,6.197260273972603,0.09315068493150686,4276314.40547743
6,0.2,40.55555555555556,0.7333333333333333,0.05,covid,4.53972602739726,0.08767123287671233,4279583.598077679
1.05,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,7.445866712454682
1.25625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,12944.036867354189
1.4625000000000001,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,2654229.542496474
1.6687500000000002,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,3341486.704697746
1.875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,3370906.7370942696
2.08125,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,3313653.5818952993
2.2875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,Inf,3328361.455517561
2.4937500000000004,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.4712328767123288,3457128.249258511
2.7,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.3424657534246575,3625864.2234983826
2.90625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.2821917808219178,3777829.0966854044
3.1125,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.24383561643835616,3898849.9705627235
3.3187500000000005,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.2136986301369863,3991386.1499402523
3.5250000000000004,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.1917808219178082,4061347.0093098762
3.73125,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.17534246575342466,4114180.9099693615
3.9375,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.1589041095890411,4154325.8918325165
4.143750000000001,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.14794520547945206,4184910.91197397
4.3500000000000005,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.136986301369863,4208430.877158742
4.55625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.12876712328767123,4226558.395061413
4.7625,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.12054794520547946,4240625.093626451
4.96875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.11506849315068493,4251642.969100895
5.175,0.2,40.55555555555556,0.8124999999999999,0.05,covid,Inf,0.10684931506849316,4260215.298439036
5.3812500000000005,0.2,40.55555555555556,0.8124999999999999,0.05,covid,15.761643835616438,0.10136986301369863,4266943.701943789
5.5875,0.2,40.55555555555556,0.8124999999999999,0.05,covid,8.841095890410958,0.09863013698630137,4272156.979520202
5.79375,0.2,40.55555555555556,0.8124999999999999,0.05,covid,6.191780821917808,0.09315068493150686,4276317.776478812
6,0.2,40.55555555555556,0.8124999999999999,0.05,covid,4.534246575342466,0.08767123287671233,4279654.931040127
1.05,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,7.445866801516227
1.25625,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,12944.046026518878
1.4625000000000001,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,2654417.087613413
1.6687500000000002,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,3341855.360784453
1.875,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,3371396.8653412224
2.08125,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,3314263.7501919866
2.2875,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,Inf,3328915.3694185168
2.4937500000000004,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,0.4684931506849315,3457512.273121739
2.7,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,0.3424657534246575,3626134.4371481324
2.90625,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,0.2821917808219178,3778029.2576367822
3.1125,0.2,40.55555555555556,0.8916666666666666,0.05,covid,Inf,0.24383561643835616,3899003.055533714
